id,type,title,short_title,score,url,time_tbd,date_tbd,datetime_local,datetime_utc,created_at,query_performer,num_performers,performer_ids,performer_slugs,venue_id,venue_slug,listing_count,average_price,lowest_price_good_deals,lowest_price,highest_price
2578057,concert,Milky Chance with X Ambassadors,Milky Chance with X Ambassadors,0.5968,https://seatgeek.com/milky-chance-with-x-ambassadors-tickets/new-york-new-york-rumsey-playfield-central-park-2015-07-22-7-pm/concert/2578057/,False,False,2015-07-22T19:00:00,2015-07-22T23:00:00,2015-03-31T00:00:00,263458,2,"[142574, 263458]","[142574, 263458]",4763,rumsey-playfield-central-park,1,147.0,,147.0,147.0
2679211,concert,Milky Chance,Milky Chance,0.58876,https://seatgeek.com/milky-chance-tickets/toronto-echo-beach-2015-07-23-5-pm/concert/2679211/,False,False,2015-07-23T17:00:00,2015-07-23T21:00:00,2015-07-08T00:00:00,263458,1,[263458],[263458],8034,echo-beach,0,,,,
2590594,music_festival,"Edgefest with The Zolas, X Ambassadors, Milky Chance","Edgefest with The Zolas, X Ambassadors, Milky Chance",0.57354,https://seatgeek.com/edgefest-with-the-zolas-x-ambassadors-milky-chance-tickets/toronto-echo-beach-2015-07-23-5-pm/music-festival/2590594/,False,False,2015-07-23T17:00:00,2015-07-23T21:00:00,2015-04-16T00:00:00,263458,4,"[4437, 61419, 142574, 263458]","[4437, 61419, 142574, 263458]",8034,echo-beach,14,95.5,,84.0,173.0
2578132,concert,Milky Chance with X Ambassadors,Milky Chance with X Ambassadors,0.58463,https://seatgeek.com/milky-chance-with-x-ambassadors-tickets/chicago-illinois-aragon-ballroom-2015-07-24-8-pm/concert/2578132/,False,False,2015-07-24T20:00:00,2015-07-25T01:00:00,2015-03-31T00:00:00,263458,2,"[142574, 263458]","[142574, 263458]",999,aragon-ballroom,98,64.0,,43.0,547.0
2526547,concert,96.5 The Buzz Beachball: MisterWives with Alt-J and Robert DeLong and Hanni El Khatib and Buzz Beach Ball,96.5 The Buzz Beachball: MisterWives with Alt-J and Robert DeLong and Hanni El Khatib and Buzz Beach Ball,0.61835,https://seatgeek.com/96-5-the-buzz-beachball-misterwives-with-alt-j-and-robert-delong-and-hanni-el-khatib-and-buzz-beach-ball-tickets/kansas-city-kansas-sporting-park-2015-07-25-2-pm/concert/2526547/,False,False,2015-07-25T14:00:00,2015-07-25T19:00:00,2015-02-24T00:00:00,263458,12,"[90, 1869, 2254, 10022, 11071, 14461, 16792, 35278, 105219, 107510, 252262, 263458]","[90, 1869, 2254, 10022, 11071, 14461, 16792, 35278, 105219, 107510, 252262, 263458]",4112,sporting-park,111,104.0,34.0,34.0,884.0
2579786,concert,Milky Chance with X Ambassadors,Milky Chance with X Ambassadors,0.54077,https://seatgeek.com/milky-chance-with-x-ambassadors-tickets/philadelphia-pennsylvania-skyline-stage-at-the-mann-2015-07-25-7-30-pm/concert/2579786/,False,False,2015-07-25T19:30:00,2015-07-25T23:30:00,2015-04-02T00:00:00,263458,2,"[142574, 263458]","[142574, 263458]",51246,skyline-stage-at-the-mann,7,272.0,,225.0,542.0
2577781,concert,Milky Chance with X Ambassadors,Milky Chance with X Ambassadors,0.56151,https://seatgeek.com/milky-chance-with-x-ambassadors-tickets/washington-district-of-columbia-echostage-1-2015-07-27-7-pm/concert/2577781/,False,False,2015-07-27T19:00:00,2015-07-27T23:00:00,2015-03-31T00:00:00,263458,2,"[142574, 263458]","[142574, 263458]",16077,echostage-1,46,72.5,,46.0,550.0
2577829,concert,Milky Chance with X Ambassadors,Milky Chance with X Ambassadors,0.56494,https://seatgeek.com/milky-chance-with-x-ambassadors-tickets/philadelphia-pennsylvania-skyline-stage-at-the-mann-2015-07-28-7-30-pm/concert/2577829/,False,False,2015-07-28T19:30:00,2015-07-28T23:30:00,2015-03-31T00:00:00,263458,2,"[142574, 263458]","[142574, 263458]",51246,skyline-stage-at-the-mann,127,58.0,,39.0,487.0
2578134,concert,Milky Chance with X Ambassadors,Milky Chance with X Ambassadors,0.5732,https://seatgeek.com/milky-chance-with-x-ambassadors-tickets/boston-massachusetts-house-of-blues-boston-2015-07-30-8-pm/concert/2578134/,False,False,2015-07-30T20:00:00,2015-07-31T00:00:00,2015-03-31T00:00:00,263458,2,"[142574, 263458]","[142574, 263458]",517,house-of-blues-boston,60,104.0,,62.0,442.0
2563446,music_festival,"Osheaga Music & Arts Festival (3 Day Pass) with Weezer, Interpol, Florence and the Machine","Osheaga Music & Arts Festival (3 Day Pass) with Weezer, Interpol, Florence and the Machine",0.59664,https://seatgeek.com/osheaga-music-arts-festival-3-day-pass-with-weezer-interpol-florence-and-the-machine-tickets/montreal-parc-jean-drapeau-2015-07-31-1-pm/music-festival/2563446/,False,False,2015-07-31T13:00:00,2015-07-31T17:00:00,2015-03-25T00:00:00,263458,86,"[89, 275, 362, 574, 810, 890, 1314, 1673, 1768, 1774, 1824, 1901, 2378, 2398, 4145, 4417, 4521, 4772, 4791, 4939, 5202, 6102, 6170, 6182, 6322, 6955, 7499, 7634, 8741, 9719, 11306, 13719, 14279, 15107, 15670, 15962, 16709, 16792, 16801, 16934, 16943, 17082, 17842, 18396, 18437, 19219, 26020, 26443, 28539, 38224, 40172, 40342, 43164, 59141, 61049, 62195, 71524, 94867, 97574, 100845, 102703, 105219, 126369, 141310, 142574, 143881, 152016, 152080, 160227, 161137, 162066, 195842, 247194, 258952, 263458, 266387, 267488, 270589, 272390, 276657, 276698, 282012, 283243, 290383, 293035, 305376]","[89, 275, 362, 574, 810, 890, 1314, 1673, 1768, 1774, 1824, 1901, 2378, 2398, 4145, 4417, 4521, 4772, 4791, 4939, 5202, 6102, 6170, 6182, 6322, 6955, 7499, 7634, 8741, 9719, 11306, 13719, 14279, 15107, 15670, 15962, 16709, 16792, 16801, 16934, 16943, 17082, 17842, 18396, 18437, 19219, 26020, 26443, 28539, 38224, 40172, 40342, 43164, 59141, 61049, 62195, 71524, 94867, 97574, 100845, 102703, 105219, 126369, 141310, 142574, 143881, 152016, 152080, 160227, 161137, 162066, 195842, 247194, 258952, 263458, 266387, 267488, 270589, 272390, 276657, 276698, 282012, 283243, 290383, 293035, 305376]",5120,parc-jean-drapeau,7,1371.0,,709.0,1454.0
2479749,concert,Fall Out Boy with Wiz Khalifa and Hoodie Allen,Fall Out Boy with Wiz Khalifa and Hoodie Allen,0.6376,https://seatgeek.com/fall-out-boy-with-wiz-khalifa-and-hoodie-allen-tickets/bonner-springs-kansas-cricket-wireless-amphitheater-ks-2015-07-21-7-pm/concert/2479749/,False,False,2015-07-21T19:00:00,2015-07-22T00:00:00,2015-01-16T00:00:00,81,3,"[81, 4311, 7098]","[81, 4311, 7098]",170,cricket-wireless-amphitheater-ks,23,70.0,89.0,39.0,93.0
2479760,concert,Fall Out Boy with Wiz Khalifa and Hoodie Allen,Fall Out Boy with Wiz Khalifa and Hoodie Allen,0.67649,https://seatgeek.com/fall-out-boy-with-wiz-khalifa-and-hoodie-allen-tickets/tulsa-oklahoma-bok-center-2015-07-22-7-pm/concert/2479760/,False,False,2015-07-22T19:00:00,2015-07-23T00:00:00,2015-01-16T00:00:00,81,3,"[81, 4311, 7098]","[81, 4311, 7098]",85,bok-center,77,82.0,68.0,68.0,131.0
2584492,concert,Fall Out Boy with Wiz Khalifa,Fall Out Boy with Wiz Khalifa,0.65704,https://seatgeek.com/fall-out-boy-with-wiz-khalifa-tickets/the-woodlands-texas-the-cynthia-woods-mitchell-pavilion-1-2015-07-24-7-pm/concert/2584492/,False,False,2015-07-24T19:00:00,2015-07-25T00:00:00,2015-04-07T00:00:00,81,2,"[81, 4311]","[81, 4311]",55,the-cynthia-woods-mitchell-pavilion-1,129,84.0,55.0,55.0,773.0
2479196,concert,Fall Out Boy with Wiz Khalifa and Hoodie Allen,Fall Out Boy with Wiz Khalifa and Hoodie Allen,0.69263,https://seatgeek.com/fall-out-boy-with-wiz-khalifa-and-hoodie-allen-tickets/dallas-texas-gexa-energy-pavilion-2015-07-25-7-pm/concert/2479196/,False,False,2015-07-25T19:00:00,2015-07-26T00:00:00,2015-01-16T00:00:00,81,3,"[81, 4311, 7098]","[81, 4311, 7098]",54,gexa-energy-pavilion,487,105.0,44.0,44.0,1424.0
2478876,concert,Fall Out Boy with Wiz Khalifa and Hoodie Allen,Fall Out Boy with Wiz Khalifa and Hoodie Allen,0.67606,https://seatgeek.com/fall-out-boy-with-wiz-khalifa-and-hoodie-allen-tickets/austin-texas-austin360-amphitheater-1-2015-07-26-7-pm/concert/2478876/,False,False,2015-07-26T19:00:00,2015-07-27T00:00:00,2015-01-16T00:00:00,81,3,"[81, 4311, 7098]","[81, 4311, 7098]",42026,austin360-amphitheater-1,168,62.0,,38.0,719.0
2479437,concert,Fall Out Boy with Wiz Khalifa and Hoodie Allen,Fall Out Boy with Wiz Khalifa and Hoodie Allen,0.65823,https://seatgeek.com/fall-out-boy-with-wiz-khalifa-and-hoodie-allen-tickets/albuquerque-new-mexico-isleta-amphitheater-2015-07-28-7-pm/concert/2479437/,False,False,2015-07-28T19:00:00,2015-07-29T01:00:00,2015-01-16T00:00:00,81,3,"[81, 4311, 7098]","[81, 4311, 7098]",3701,isleta-amphitheater,275,61.0,63.0,29.0,734.0
2479735,concert,Fall Out Boy with Wiz Khalifa and Hoodie Allen,Fall Out Boy with Wiz Khalifa and Hoodie Allen,0.66518,https://seatgeek.com/fall-out-boy-with-wiz-khalifa-and-hoodie-allen-tickets/englewood-colorado-fiddler-s-green-amphitheatre-2015-07-29-7-pm/concert/2479735/,False,False,2015-07-29T19:00:00,2015-07-30T01:00:00,2015-01-16T00:00:00,81,3,"[81, 4311, 7098]","[81, 4311, 7098]",3703,fiddler-s-green-amphitheatre,228,115.0,63.0,63.0,762.0
2601932,concert,Fall Out Boy with Wiz Khalifa and Hoodie Allen,Fall Out Boy with Wiz Khalifa and Hoodie Allen,0.64339,https://seatgeek.com/fall-out-boy-with-wiz-khalifa-and-hoodie-allen-tickets/west-valley-city-utah-usana-amphitheatre-2015-07-30-7-pm/concert/2601932/,False,False,2015-07-30T19:00:00,2015-07-31T01:00:00,2015-05-02T00:00:00,81,3,"[81, 4311, 7098]","[81, 4311, 7098]",77,usana-amphitheatre,126,169.0,127.0,39.0,708.0
2479530,concert,Fall Out Boy with Wiz Khalifa and Hoodie Allen,Fall Out Boy with Wiz Khalifa and Hoodie Allen,0.66185,https://seatgeek.com/fall-out-boy-with-wiz-khalifa-and-hoodie-allen-tickets/ridgefield-washington-amphitheater-northwest-2015-08-01-7-pm/concert/2479530/,False,False,2015-08-01T19:00:00,2015-08-02T02:00:00,2015-01-16T00:00:00,81,3,"[81, 4311, 7098]","[81, 4311, 7098]",3062,amphitheater-northwest,312,82.0,40.0,40.0,6271.0
2479849,concert,Fall Out Boy with Wiz Khalifa and Hoodie Allen,Fall Out Boy with Wiz Khalifa and Hoodie Allen,0.67766,https://seatgeek.com/fall-out-boy-with-wiz-khalifa-and-hoodie-allen-tickets/auburn-washington-white-river-amphitheatre-2015-08-02-7-pm/concert/2479849/,False,False,2015-08-02T19:00:00,2015-08-03T02:00:00,2015-01-16T00:00:00,81,3,"[81, 4311, 7098]","[81, 4311, 7098]",148,white-river-amphitheatre,543,81.0,67.0,29.0,763.0
2661700,concert,Maroon 5 with Nick Jonas,Maroon 5 with Nick Jonas,0.82614,https://seatgeek.com/maroon-5-with-nick-jonas-tickets/hershey-pennsylvania-hersheypark-stadium-2015-08-15-7-pm/concert/2661700/,False,False,2015-08-15T19:00:00,2015-08-15T23:00:00,2015-06-24T00:00:00,10372,2,"[2499, 10372]","[2499, 10372]",65,hersheypark-stadium,2643,145.0,62.0,62.0,6271.0
2656779,concert,Maroon 5 with Nick Jonas,Maroon 5 with Nick Jonas,0.71144,https://seatgeek.com/maroon-5-with-nick-jonas-tickets/atlantic-city-new-jersey-atlantic-city-beach-2015-08-16-4-pm/concert/2656779/,False,False,2015-08-16T16:00:00,2015-08-16T20:00:00,2015-06-24T00:00:00,10372,2,"[2499, 10372]","[2499, 10372]",66917,atlantic-city-beach,300,141.0,,73.0,1186.0
2616978,music_festival,"Budweiser Made in America Festival (2 Day Pass) with Beyonce, Death Cab for Cutie, Modest Mouse","Budweiser Made in America Festival (2 Day Pass) with Beyonce, Death Cab for Cutie, Modest Mouse",0.77938,https://seatgeek.com/budweiser-made-in-america-festival-2-day-pass-with-beyonce-death-cab-for-cutie-modest-mouse-tickets/philadelphia-pennsylvania-ben-franklin-parkway-2015-09-05-3-30-am/music-festival/2616978/,True,False,2015-09-05T03:30:00,2015-09-05T07:30:00,2015-05-22T00:00:00,10372,42,"[37, 262, 567, 571, 1236, 1272, 1583, 4901, 6689, 7250, 7780, 10372, 11565, 11951, 12130, 13733, 15126, 16086, 16291, 16335, 17082, 17155, 17969, 18300, 18437, 26443, 39162, 56201, 60936, 102703, 103163, 106159, 143137, 146015, 161137, 255450, 272259, 275584, 276914, 284886, 288630, 305680]","[37, 262, 567, 571, 1236, 1272, 1583, 4901, 6689, 7250, 7780, 10372, 11565, 11951, 12130, 13733, 15126, 16086, 16291, 16335, 17082, 17155, 17969, 18300, 18437, 26443, 39162, 56201, 60936, 102703, 103163, 106159, 143137, 146015, 161137, 255450, 272259, 275584, 276914, 284886, 288630, 305680]",8680,ben-franklin-parkway,844,247.0,,207.0,661.0
2663256,music_festival,"Budweiser Made in America Festival (Week Pass) with Beyonce, Death Cab for Cutie, Modest Mouse","Budweiser Made in America Festival (Week Pass) with Beyonce, Death Cab for Cutie, Modest Mouse",0.75004,https://seatgeek.com/budweiser-made-in-america-festival-week-pass-with-beyonce-death-cab-for-cutie-modest-mouse-tickets/philadelphia-pennsylvania-ben-franklin-parkway-2015-09-05-3-30-am/music-festival/2663256/,True,False,2015-09-05T03:30:00,2015-09-05T07:30:00,2015-06-24T00:00:00,10372,35,"[37, 262, 567, 571, 718, 1236, 1272, 1583, 4901, 7250, 10372, 11565, 11951, 13733, 15126, 16086, 16291, 16335, 17082, 17155, 17962, 18300, 18437, 23770, 26443, 39162, 56201, 60936, 102703, 106159, 161137, 175258, 189782, 196673, 225970]","[37, 262, 567, 571, 718, 1236, 1272, 1583, 4901, 7250, 10372, 11565, 11951, 13733, 15126, 16086, 16291, 16335, 17082, 17155, 17962, 18300, 18437, 23770, 26443, 39162, 56201, 60936, 102703, 106159, 161137, 175258, 189782, 196673, 225970]",8680,ben-franklin-parkway,,,,,
2615263,concert,Nick Jonas with Bebe Rexha,Nick Jonas with Bebe Rexha,0.63023,https://seatgeek.com/nick-jonas-with-bebe-rexha-tickets/hershey-pennsylvania-hershey-theatre-2015-09-06-7-30-pm/concert/2615263/,False,False,2015-09-06T19:30:00,2015-09-06T23:30:00,2015-05-19T00:00:00,10372,2,"[10372, 294059]","[10372, 294059]",735,hershey-theatre,259,89.0,43.0,43.0,866.0
2617821,concert,Nick Jonas,Nick Jonas,0.62839,https://seatgeek.com/nick-jonas-tickets/syracuse-new-york-ny-state-fair-2015-09-07-6-pm/concert/2617821/,False,False,2015-09-07T18:00:00,2015-09-07T22:00:00,2015-05-22T00:00:00,10372,1,[10372],[10372],249,ny-state-fair,,,,,
2615259,concert,Nick Jonas with Bebe Rexha,Nick Jonas with Bebe Rexha,0.59978,https://seatgeek.com/nick-jonas-with-bebe-rexha-tickets/new-york-new-york-terminal-5-2015-09-09-7-30-pm/concert/2615259/,False,False,2015-09-09T19:30:00,2015-09-09T23:30:00,2015-05-19T00:00:00,10372,2,"[10372, 294059]","[10372, 294059]",814,terminal-5,220,76.0,,37.0,474.0
2610518,concert,Nick Jonas with Bebe Rexha,Nick Jonas with Bebe Rexha,0.63833,https://seatgeek.com/nick-jonas-with-bebe-rexha-tickets/boston-massachusetts-house-of-blues-boston-2015-09-10-6-30-pm/concert/2610518/,False,False,2015-09-10T18:30:00,2015-09-10T22:30:00,2015-05-13T00:00:00,10372,2,"[10372, 294059]","[10372, 294059]",517,house-of-blues-boston,537,80.0,52.0,40.0,429.0
2615282,concert,Nick Jonas with Bebe Rexha,Nick Jonas with Bebe Rexha,0.70051,https://seatgeek.com/nick-jonas-with-bebe-rexha-tickets/uncasville-connecticut-mohegan-sun-arena-2015-09-11-8-pm/concert/2615282/,False,False,2015-09-11T20:00:00,2015-09-12T00:00:00,2015-05-19T00:00:00,10372,2,"[10372, 294059]","[10372, 294059]",92,mohegan-sun-arena,469,99.0,37.0,37.0,715.0
2615223,concert,Nick Jonas with Bebe Rexha,Nick Jonas with Bebe Rexha,0.57088,https://seatgeek.com/nick-jonas-with-bebe-rexha-tickets/chicago-illinois-house-of-blues-1-2015-09-14-6-30-pm/concert/2615223/,False,False,2015-09-14T18:30:00,2015-09-14T23:30:00,2015-05-19T00:00:00,10372,2,"[10372, 294059]","[10372, 294059]",515,house-of-blues-1,87,89.0,,63.0,474.0
2554850,concert,Meghan Trainor with Life of Dillon,Meghan Trainor with Life of Dillon,0.60478,https://seatgeek.com/meghan-trainor-with-life-of-dillon-tickets/san-francisco-california-nob-hill-masonic-auditorium-2015-07-21-7-pm/concert/2554850/,False,False,2015-07-21T19:00:00,2015-07-22T02:00:00,2015-03-17T00:00:00,288315,2,"[288315, 307372]","[288315, 307372]",1369,nob-hill-masonic-auditorium,21,36.0,59.0,26.0,79.0
2554879,concert,Meghan Trainor,Meghan Trainor,0.60558,https://seatgeek.com/meghan-trainor-tickets/paso-robles-california-california-mid-state-fair-2015-07-22-7-30-pm/concert/2554879/,False,False,2015-07-22T19:30:00,2015-07-23T02:30:00,2015-03-17T00:00:00,288315,1,[288315],[288315],457,california-mid-state-fair,15,129.0,113.0,87.0,274.0
2554781,concert,Meghan Trainor with Life of Dillon,Meghan Trainor with Life of Dillon,0.62583,https://seatgeek.com/meghan-trainor-with-life-of-dillon-tickets/los-angeles-california-hollywood-palladium-2015-07-24-7-pm/concert/2554781/,False,False,2015-07-24T19:00:00,2015-07-25T02:00:00,2015-03-17T00:00:00,288315,2,"[288315, 307372]","[288315, 307372]",465,hollywood-palladium,306,73.0,,42.0,529.0
2554897,concert,Meghan Trainor,Meghan Trainor,0.60561,https://seatgeek.com/meghan-trainor-tickets/harrington-delaware-delaware-state-fair-2015-07-27-7-30-pm/concert/2554897/,False,False,2015-07-27T19:30:00,2015-07-27T23:30:00,2015-03-17T00:00:00,288315,1,[288315],[288315],675,delaware-state-fair,61,115.0,50.0,50.0,753.0
2553826,concert,Meghan Trainor with Life of Dillon,Meghan Trainor with Life of Dillon,0.62948,https://seatgeek.com/meghan-trainor-with-life-of-dillon-tickets/new-york-new-york-jbl-live-at-pier-97-2015-07-31-7-pm/concert/2553826/,False,False,2015-07-31T19:00:00,2015-07-31T23:00:00,2015-03-17T00:00:00,288315,2,"[288315, 307372]","[288315, 307372]",60307,jbl-live-at-pier-97,189,65.0,,43.0,124.0
2555910,concert,Meghan Trainor with State Fair,Meghan Trainor with State Fair,0.60446,https://seatgeek.com/meghan-trainor-with-state-fair-tickets/columbus-ohio-celeste-center-2015-08-02-7-30-pm/concert/2555910/,False,False,2015-08-02T19:30:00,2015-08-02T23:30:00,2015-03-18T00:00:00,288315,2,"[11581, 288315]","[11581, 288315]",340,celeste-center,83,120.0,72.0,72.0,274.0
2554591,concert,Meghan Trainor with Life of Dillon,Meghan Trainor with Life of Dillon,0.58793,https://seatgeek.com/meghan-trainor-with-life-of-dillon-tickets/philadelphia-pennsylvania-festival-pier-at-penn-s-landing-2015-08-05-7-pm/concert/2554591/,False,False,2015-08-05T19:00:00,2015-08-05T23:00:00,2015-03-17T00:00:00,288315,2,"[288315, 307372]","[288315, 307372]",5247,festival-pier-at-penn-s-landing,78,62.0,,44.0,438.0
2554880,concert,Meghan Trainor with Life of Dillon,Meghan Trainor with Life of Dillon,0.63533,https://seatgeek.com/meghan-trainor-with-life-of-dillon-tickets/boston-massachusetts-blue-hills-bank-pavilion-2015-08-06-7-pm/concert/2554880/,False,False,2015-08-06T19:00:00,2015-08-06T23:00:00,2015-03-17T00:00:00,288315,2,"[288315, 307372]","[288315, 307372]",4093,blue-hills-bank-pavilion,193,133.0,67.0,67.0,801.0
2554720,concert,Meghan Trainor,Meghan Trainor,0.63377,https://seatgeek.com/meghan-trainor-tickets/indianapolis-indiana-indiana-farmers-coliseum-2015-08-11-7-pm/concert/2554720/,False,False,2015-08-11T19:00:00,2015-08-11T23:00:00,2015-03-17T00:00:00,288315,1,[288315],[288315],1607,indiana-farmers-coliseum,233,89.0,,60.0,541.0
2555868,concert,Meghan Trainor,Meghan Trainor,0.59832,https://seatgeek.com/meghan-trainor-tickets/hamburg-new-york-hamburg-fairgrounds-2015-08-13-7-pm/concert/2555868/,False,False,2015-08-13T19:00:00,2015-08-13T23:00:00,2015-03-18T00:00:00,288315,1,[288315],[288315],5415,hamburg-fairgrounds,44,176.5,145.0,89.0,578.0
2590767,concert,Florida Georgia Line,Florida Georgia Line,0.68162,https://seatgeek.com/florida-georgia-line-tickets/philadelphia-pennsylvania-tba-112-2015-07-24-3-30-am/concert/2590767/,True,False,2015-07-24T03:30:00,2015-07-24T07:30:00,2015-04-16T00:00:00,15434,1,[15434],[15434],44215,tba-112,,,,,
2495362,concert,Country Megaticket: Florida Georgia Line with Thomas Rhett and Frankie Ballard,Country Megaticket: Florida Georgia Line with Thomas Rhett and Frankie Ballard,0.69844,https://seatgeek.com/country-megaticket-florida-georgia-line-with-thomas-rhett-and-frankie-ballard-tickets/camden-new-jersey-susquehanna-bank-center-2015-07-24-7-pm/concert/2495362/,False,False,2015-07-24T19:00:00,2015-07-24T23:00:00,2015-01-28T00:00:00,15434,4,"[4286, 6866, 15434, 19600]","[4286, 6866, 15434, 19600]",79,susquehanna-bank-center,237,163.0,127.0,127.0,773.0
2596666,concert,Country Megaticket: Florida Georgia Line with Thomas Rhett,Country Megaticket: Florida Georgia Line with Thomas Rhett,0.71934,https://seatgeek.com/country-megaticket-florida-georgia-line-with-thomas-rhett-tickets/bristow-virginia-jiffy-lube-live-2015-07-25-7-30-pm/concert/2596666/,False,False,2015-07-25T19:30:00,2015-07-25T23:30:00,2015-04-25T00:00:00,15434,3,"[4286, 15434, 19600]","[4286, 15434, 19600]",3702,jiffy-lube-live,713,128.0,78.0,77.0,6583.0
2495368,concert,Country Megaticket: Florida Georgia Line with Thomas Rhett and Frankie Ballard,Country Megaticket: Florida Georgia Line with Thomas Rhett and Frankie Ballard,0.70757,https://seatgeek.com/country-megaticket-florida-georgia-line-with-thomas-rhett-and-frankie-ballard-tickets/virginia-beach-virginia-farm-bureau-live-at-virginia-beach-2015-07-26-7-30-pm/concert/2495368/,False,False,2015-07-26T19:30:00,2015-07-26T23:30:00,2015-01-28T00:00:00,15434,4,"[4286, 6866, 15434, 19600]","[4286, 6866, 15434, 19600]",72,farm-bureau-live-at-virginia-beach,521,115.5,55.0,55.0,6439.0
2528598,music_festival,"Watershed Festival (3 Day Pass) with Carrie Underwood, Dierks Bentley, Gary Allan","Watershed Festival (3 Day Pass) with Carrie Underwood, Dierks Bentley, Gary Allan",0.66341,https://seatgeek.com/watershed-festival-3-day-pass-with-carrie-underwood-dierks-bentley-gary-allan-tickets/george-washington-gorge-amphitheatre-2015-07-31-3-30-am/music-festival/2528598/,True,False,2015-07-31T03:30:00,2015-07-31T10:30:00,2015-02-26T00:00:00,15434,16,"[412, 606, 767, 1192, 4161, 4281, 4882, 6866, 11264, 15434, 16173, 16328, 19600, 33171, 63269, 249686]","[412, 606, 767, 1192, 4161, 4281, 4882, 6866, 11264, 15434, 16173, 16328, 19600, 33171, 63269, 249686]",48,gorge-amphitheatre,27,510.0,448.0,448.0,801.0
2391775,music_festival,"Boots and Hearts Music Festival (4 Day Pass) with Brad Paisley, Eric Church, Little Big Town","Boots and Hearts Music Festival (4 Day Pass) with Brad Paisley, Eric Church, Little Big Town",0.64506,https://seatgeek.com/boots-and-hearts-music-festival-4-day-pass-with-brad-paisley-eric-church-little-big-town-tickets/oro-burls-creek-park-2015-08-06-8-pm/music-festival/2391775/,False,False,2015-08-06T20:00:00,2015-08-07T00:00:00,2014-11-01T00:00:00,15434,9,"[361, 695, 1119, 4164, 15115, 15434, 38322, 38323, 87840]","[361, 695, 1119, 4164, 15115, 15434, 38322, 38323, 87840]",7860,burls-creek-park,58,321.0,,227.0,1429.0
2515695,concert,Country Megaticket: Florida Georgia Line with Thomas Rhett and Frankie Ballard,Country Megaticket: Florida Georgia Line with Thomas Rhett and Frankie Ballard,0.68601,https://seatgeek.com/country-megaticket-florida-georgia-line-with-thomas-rhett-and-frankie-ballard-tickets/bethel-new-york-bethel-woods-center-for-the-arts-2015-08-07-7-30-pm/concert/2515695/,False,False,2015-08-07T19:30:00,2015-08-07T23:30:00,2015-02-17T00:00:00,15434,4,"[4286, 6866, 15434, 19600]","[4286, 6866, 15434, 19600]",71,bethel-woods-center-for-the-arts,414,134.0,49.0,49.0,5752.0
2480869,concert,Country Megaticket: Florida Georgia Line with Thomas Rhett and Frankie Ballard,Country Megaticket: Florida Georgia Line with Thomas Rhett and Frankie Ballard,0.69915,https://seatgeek.com/country-megaticket-florida-georgia-line-with-thomas-rhett-and-frankie-ballard-tickets/darien-center-new-york-darien-lake-performing-arts-center-2015-08-08-7-30-pm/concert/2480869/,False,False,2015-08-08T19:30:00,2015-08-08T23:30:00,2015-01-17T00:00:00,15434,4,"[4286, 6866, 15434, 19600]","[4286, 6866, 15434, 19600]",168,darien-lake-performing-arts-center,499,122.5,60.0,60.0,6271.0
2492302,concert,Country Megaticket: Florida Georgia Line with Thomas Rhett and Frankie Ballard,Country Megaticket: Florida Georgia Line with Thomas Rhett and Frankie Ballard,0.70519,https://seatgeek.com/country-megaticket-florida-georgia-line-with-thomas-rhett-and-frankie-ballard-tickets/raleigh-north-carolina-walnut-creek-amphitheatre-2015-08-13-7-30-pm/concert/2492302/,False,False,2015-08-13T19:30:00,2015-08-13T23:30:00,2015-01-25T00:00:00,15434,4,"[4286, 6866, 15434, 19600]","[4286, 6866, 15434, 19600]",61,walnut-creek-amphitheatre,654,141.0,88.0,88.0,11939.0
2458384,music_festival,"Delaware Junction Festival (3 Day Pass) with Toby Keith, Jason Aldean, Lee Brice","Delaware Junction Festival (3 Day Pass) with Toby Keith, Jason Aldean, Lee Brice",0.56957,https://seatgeek.com/delaware-junction-festival-3-day-pass-with-toby-keith-jason-aldean-lee-brice-tickets/harrington-delaware-delaware-state-fair-2015-08-14-12-55-pm/music-festival/2458384/,False,False,2015-08-14T12:55:00,2015-08-14T16:55:00,2014-12-21T00:00:00,15434,14,"[493, 918, 1912, 6068, 6866, 12096, 15434, 19600, 21625, 79101, 111567, 252323, 253746, 300970]","[493, 918, 1912, 6068, 6866, 12096, 15434, 19600, 21625, 79101, 111567, 252323, 253746, 300970]",675,delaware-state-fair,31,340.0,241.0,241.0,477.0
