id,name,music_brainz_id,music_brainz_name,area,country,begin_area,life_span_begin,music_brainz_type,isni_list,genre1,genre2,genre3,genre4,genre5
11891,Jamie Foxx,15a5da16-8b89-4047-aefe-81473c97b5b2,Jamie Foxx,United States,US,Texas,1967-12-13,Person,0000000114506596,RB,Rap,HipHop,,
38470,Darius Rucker,3ae70f76-ea53-4cc5-906e-d47a384202a1,Darius Rucker,United States,US,Charleston,1966-05-13,Person,0000000045244800,RB,Country,Rock,,
5550,Billy Currington,dbf94c49-0dd9-4f72-85d5-f548beb453f6,Billy Currington,United States,US,,1973-11-19,Person,,RB,Country,,,
13225,Snoop Dogg,f90e8b26-9e52-4669-a5c9-e28529c47894,Snoop Dogg,United States,US,Long Beach,1971-10-20,Person,0000000120269646,RB,Rap,HipHop,,
10840,Ciara,03172286-f7ed-4864-a4db-459cd5ca9790,Ciara,Atlanta,,Austin,1985-10-25,Person,0000000114687104,RB,Pop,HipHop,,
12961,Melanie Fiona,209e47f9-df65-47bd-9a40-4fb4c5c9c349,Melanie Fiona,Canada,CA,,1983-07-04,Person,,Jazz,Reggae,RB,HipHop,
10818,Monica,af84073d-3b6d-4390-9d3f-bf65a91c824f,Monica,United States,US,Atlanta,1980-10-24,Person,0000000055154972,Folk,Jazz,RB,Pop,HipHop
164629,auBurn,97b0a958-bfca-474b-9570-49e6185232b8,Auburn,United States,US,,,Person,,RB,Pop,,,
22126,Sade,67930b3e-e00b-469f-8c74-fd69f20522ec,Sade,United Kingdom,GB,London,1984,Group,,Jazz,RB,,,
9423,Ne-Yo,a4a01f5d-18e7-4571-8c3a-76ec0e24e2d7,Ne‐Yo,United States,US,Camden,1979-10-18,Person,,RB,Pop,HipHop,,
115865,Robin Thicke,ddfd9b2f-186e-4b2c-ad09-01aa5380c225,Robin Thicke,United States,US,Los Angeles,1977-03-10,Person,0000000077788095,RB,Pop,HipHop,,
7761,Jesse McCartney,9d075d6e-9492-4343-ac95-93a808f61477,Jesse McCartney,United States,US,,1987-04-09,Person,,RB,Pop,,,
116468,Mary J. Blige,db76c5ca-d555-4f09-b1db-baa1b713d875,Mary J. Blige,United States,US,The Bronx,1971-01-11,Person,000000006310393X,RB,Rap,HipHop,,
5491,Akon,1138a764-2212-4d0a-b02d-0dc14df91e08,Akon,Senegal,SN,St. Louis,1973-04-16,Person,0000000063087968,Reggae,RB,Pop,HipHop,
272560,Charice,22f2b24c-f540-4138-abdf-7a38f077eacf,Charice,Philippines,PH,,1992-05-10,Person,,RB,Pop,Rock,,
14696,Charice Pempengco,070d8374-2ae6-40ce-aa08-0879067ddc61,Charice Pempengco,Philippines,PH,,1992-05-10,Person,,RB,Pop,Rock,,
5819,Jazmine Sullivan,6f92929a-6381-48ac-b348-83b43b9cf646,Jazmine Sullivan,United States,US,,1987-04-09,Person,,RB,Pop,,,
116366,Lloyd,e9296a90-9c59-4657-9165-1f1b5319de00,Lloyd,Atlanta,,New Orleans,1986-01-03,Person,0000000055217718,RB,HipHop,,,
157661,YG,6b1cf581-17a9-42c3-927b-d1e2797b1695,Y.G.,United States,US,Compton,1990-03-09,Person,0000000380244779,RB,Rap,HipHop,,
38575,Fantasia,4a5d70ad-89c8-47a1-afb2-4cc26471e113,Fantasia,United States,US,High Point,1984-06-30,Person,,RB,,,,
5275,T-Pain,ce55e49a-32f4-4757-9849-bf04d06d5fcc,T‐Pain,United States,US,Tallahassee,1985-09-30,Person,0000000055551230,RB,Rap,Pop,HipHop,
10621,Yo Gotti,b02ec63e-e78d-43e5-a594-462e95036e8d,Yo Gotti,United States,US,Memphis,1981-05-19,Person,0000000042769556,RB,Rap,Pop,HipHop,
48259,Marsha Ambrosius,24285231-f192-42f1-baea-0f467dd1d8aa,Marsha Ambrosius,Philadelphia,,Liverpool,1977-08-08,Person,0000000119520784,RB,HipHop,,,
711,Natasha Bedingfield,8b477559-946e-4ef2-9fe1-446cff8fdd79,Natasha Bedingfield,United Kingdom,GB,Haywards Heath,1981-11-26,Person,,RB,Pop,,,
114156,The-Dream,66a4b9d2-d5a6-40b8-93d5-0bdd1dbb4b43,The‐Dream,United States,US,Rockingham,1977-09-20,Person,0000000385969066,RB,Pop,HipHop,,
300627,Nick Jonas,d7baf435-0df0-4227-9b8f-aa1d8681988b,Nick Jonas,United States,US,Dallas,1992-09-16,Person,,RB,Pop,,,
12358,Eddie Vedder,1a60d6dd-9d3e-40fc-a66d-3184f9ee0d61,Eddie Vedder,Seattle,,Evanston,1964-12-23,Person,0000000114710124,Latin,RB,HipHop,,
86190,Jaheim,3a9cf658-0f0b-410e-b07e-8cf7eee53169,Jaheim,United States,US,New Brunswick,1978-05-26,Person,0000000055190340,RB,HipHop,,,
288184,Big Time Rush,94785e0f-81be-4360-a9e1-a00df5dc8bc6,Big Time Rush,United States,US,Los Angeles,2009-08-01,Group,,RB,Pop,,,
7504,Maxwell,d252cca8-8214-43e5-b81a-101eb4a1447e,Maxwell,United States,US,Brooklyn,1973-05-23,Person,,Jazz,RB,,,
4136,Erykah Badu,321531fc-db73-4ffa-a959-61a61a2908c1,Erykah Badu,United States,US,Dallas,1971-02-26,Person,0000000079812079,Jazz,RB,HipHop,,
9671,Mario,f236134b-7ebb-4ba8-b155-1791193d05ec,Mario,United States,US,,1986-08-27,Person,,RB,HipHop,,,
262198,Mario Winans,5028a04d-c3b5-428d-9c88-433224bb10ba,Mario Winans,United States,US,Orangeburg,1974-08-27,Person,0000000055170796,RB,,,,
6958,Jennifer Hudson,95b5d5b5-46c4-4c3e-89d5-ffe9236427ac,Jennifer Hudson,United States,US,Chicago,1981-09-12,Person,0000000120371384,RB,Pop,,,
14173,Mariah Carey,494e8d09-f85b-4543-892f-a5096aed1cd4,Mariah Carey,United States,US,Huntington,1970-03-27,Person,0000000114722280,RB,Pop,HipHop,,
6387,Jennifer Lopez,f0602f55-1770-483d-89bd-4bae0d0ac086,Jennifer Lopez,United States,US,The Bronx,1969-07-24,Person,0000000121299281,Latin,RB,Pop,,
44198,Jeremih,1c009a08-74d1-4682-bc56-8bfbe9e66b62,Jeremih,United States,US,Chicago,1987-07-17,Person,000000008170259X,RB,Pop,HipHop,,
274347,Raheem DeVaughn,103d9720-942a-4400-8c3b-3eaf76852a2c,Raheem DeVaughn,United States,US,Newark,1975-05-05,Person,0000000055538423,RB,,,,
510,Beyoncé,183105b5-3e68-4748-9086-2c1c11bf7a3d,Beyoncé,United States,US,Houston,1981-09-04,Person,0000000114914936,RB,Pop,HipHop,,
5084,Kelly Rowland,31bea673-d23a-4889-8da1-7cb040863268,Kelly Rowland,United States,US,Atlanta,1981-02-11,Person,0000000055189251,RB,Pop,HipHop,,
280178,Javier Colon,2c82d814-6ee6-4ed3-a9f7-0799b5f0ffd9,Javier Colon,United States,US,,1977-04-29,Person,,RB,,,,
295970,Jessie J.,d24fb461-dee8-41fc-bb15-2f13bb2644a6,Jessie J,United Kingdom,GB,London,1988-03-27,Person,,RB,Pop,HipHop,,
5807,Keri Hilson,b76c616a-ec0d-4f0c-b986-f249c4a04d77,Keri Hilson,United States,US,Decatur,1982-12-05,Person,0000000059587628,RB,HipHop,,,
13036,Nicole Scherzinger,0f7534a6-dc5f-46ca-a2e0-13d214cdd52b,Nicole Scherzinger,United States,US,Honolulu,1978-06-29,Person,,RB,Pop,HipHop,,
116953,Bow Wow,6fd44ae7-097d-4979-94ba-5dfc40d9f7ad,Bow Wow,United States,US,Columbus,1987-03-09,Person,0000000078243003,RB,Rap,HipHop,,
6866,Andy Grammer,10048cb0-3961-407d-8588-50fd75a01799,Kelsey Grammer,United States,US,,1955-02-21,Person,,Reggae,RB,Pop,,
295298,Mindless Behavior,b5ddbf00-9166-41a2-ba10-4e80b029dab6,Mindless Behavior,United States,US,,,Group,,RB,Pop,HipHop,,
13406,Don Omar,afbdfac9-2955-4404-ae22-c08bf1c1b51e,Don Omar,Puerto Rico,PR,,1978-02-10,Person,,Latin,RB,Rap,Pop,
114184,Jordin Sparks,5508631d-697f-4839-a669-06637e5bcb90,Jordin Sparks,United States,US,Phoenix,1989-12-22,Person,,RB,Pop,,,
306639,Romeo Santos,35f343df-3b87-4475-b0e4-d2ba5cc26eea,Romeo Santos,United States,US,The Bronx,1981-07-21,Person,,Latin,RB,,,
5829,Sean Paul,c3da3346-2643-48a7-93cd-011f6834b3d7,Sean Paul,Jamaica,JM,,1973-01-09,Person,0000000078413658,Reggae,RB,Pop,HipHop,
113780,B.o.B,94c338ff-1985-4429-9dc8-997b61bb5932,B.o.B,United States,US,Winston-Salem,1988-11-15,Person,0000000120532045,RB,Rap,HipHop,,
16202,JoJo (Official),ed29398b-bbf3-42a0-8eff-8631509c271d,JoJo,United States,US,Brattleboro,1990-12-20,Person,0000000059413177,RB,Pop,,,
118228,R. Kelly,c2d25856-a09a-4d15-b404-77dd19c19e63,R. Kelly,Olympia Fields,,Chicago,1967-01-08,Person,0000000120299829,RB,HipHop,,,
273525,Mary Mary,6413506f-e22b-412c-9f19-239db7df21f2,Mary Mary,United States,US,,,Group,,Jazz,RB,,,
5282,DJ Drama,887614e4-3260-49b9-86b2-86a8ea882e80,Drama,France,FR,,,Group,,RB,Rap,HipHop,,
277137,DJ Drama,de23d637-20df-4b15-ae63-263dd5a34f10,DJ Drama,United States,US,,1978-04-22,Person,,RB,Rap,HipHop,,
11358,Jill Scott,b1fb6a18-1626-4011-80fb-eaf83dfebcb6,Jill Scott,United States,US,Philadelphia,1972-04-04,Person,0000000071428662,Jazz,RB,,,
5193,Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,Whitney Houston,United States,US,Newark,1963-08-09,Person,000000011478617X,RB,Pop,,,
308264,Havana Brown,202d9955-4cd2-4bb2-835c-e0152c6abf19,Havana Brown,United States,,,1985-02-14,Person,,RB,,,,
122043,Future Poetry,768b4363-8448-4a5b-a5ef-b1f727300a6c,Future,United States,,,,Person,,RB,HipHop,,,
113947,FUTURE,768b4363-8448-4a5b-a5ef-b1f727300a6c,Future,United States,,,,Person,,RB,Rap,HipHop,,
291598,Odd Future,519336c2-f5a3-4137-a88e-58fecc604575,Odd Future Wolf Gang Kill Them All,United States,US,Los Angeles,2007,Group,,RB,,,,
288287,Rita Ora,c9dd033c-0270-463c-b3ec-f4b7712486fe,Rita Ora,United Kingdom,GB,Kosovo,1990-11-26,Person,0000000131307855,RB,,,,
6989,Brandy,01e60eba-52df-4694-8f09-39f43abe54e9,Brandy,United States,US,,1979-02-11,Person,,RB,Pop,HipHop,,
6511,Van Halen,b665b768-0d83-4363-950c-31ed39317c15,Van Halen,United States,US,Pasadena,1972,Group,0000000122424734,RB,Rock,HipHop,,
